257.748977204535,313.450135239394,233.276015092414,233.96094448741,328.007589802292
282.290527170485,285.472285829548,284.353153400737,285.249111794561,417.706302757623
712.999290052442,717.774511139209,734.819866780638,711.181174940118,724.439513226797
415.288566945003,453.068855412505,405.774930782639,412.691981445141,532.170800135493
246.180824137561,240.234758179818,283.912923273022,264.5461619458,354.120231144695
245.102341306459,238.696071187524,244.441282260134,239.144778896315,263.278848196544
550.101157305317,561.998413361375,450.54332409434,450.543288932366,592.026244397746
198.679771237604,205.978591164089,217.270700188297,192.08848747613,278.844462151196
413.551125314641,321.720485476004,324.149503297732,325.460440593907,468.808020242011
323.249302903763,318.728568745873,346.424232855219,334.426341587624,433.19904424728
304.778306690327,329.953401581884,305.81343488957,305.813699507033,435.114734991659
296.501987241465,321.470070518824,289.546504182257,293.69896956425,415.53379130732
373.985571008848,370.233221897416,375.663953196909,342.444330732465,445.064751578952
274.892292775752,316.181216450175,318.917789231138,319.851320282571,417.934986982139
295.709074409847,299.275827937999,322.119860870175,322.119669645814,439.864168479327
301.781120021232,334.837357132482,310.470282175995,321.302584210947,467.007932877747
282.426060411076,335.069269613108,262.677764610335,266.799983696263,421.919529630624
332.966147718097,335.500190354587,194.825150727725,197.78269910249,258.093999402294
184.527973420284,167.737814722817,190.541121289817,190.951889962207,238.241695207418
423.360082484926,492.208002648704,490.77351051685,487.337946145434,620.507419551956
465.439904621221,460.934223202424,472.501003153217,473.379365661991,601.537946135775
149.971333264876,141.078035886815,181.083311307055,186.109035607031,202.827370878535
335.041426159357,332.239195710371,331.84019535814,317.888359299168,435.888484417805
481.980270498306,479.525459868263,488.388174385334,481.310777869389,590.904622083938
444.941124931758,410.814183124203,419.401921922749,428.836105248433,525.348033853846
357.308771384,394.256154292708,357.670188636492,357.670150361544,520.716358794078
153.315357380601,152.892833199038,172.950525432046,157.642332435475,223.109972393066
445.135967319775,413.631846824972,421.52248658249,400.245550387451,547.861056571823
352.547657215852,328.991752247381,332.084908609287,333.923709440928,416.70953807594
275.51905105236,284.631343394138,316.419432559351,316.478039777959,410.553358554736
255.159220687637,274.284189312353,277.634117878005,260.890338621285,380.917767953912
395.645398265254,403.097851964642,457.200605319246,458.149576137653,555.093717161141
407.968725341985,405.711276875242,370.397467148287,380.027594507177,518.514212714821
447.224315400602,516.426777765885,489.269489165667,491.598752964862,703.448364653807
294.954581645777,394.270734893072,280.123138907753,287.085490641552,435.222343386947
490.311704985535,536.914389127155,525.054804667229,489.490416168729,553.973958254005
274.022731034309,298.63010354854,295.465142477303,301.721340445173,387.034818099483
369.458589543227,374.848049276502,365.739357487958,369.136532135594,498.100608926586
466.963421300683,545.071109868159,496.338305449987,496.338177125456,646.917744410366
421.859824679984,425.970077940551,426.859777060088,426.859779825349,574.191838007907
233.540650710492,261.512555297257,174.860610821501,171.889944353281,327.27237049797
467.803636770079,450.325268048425,464.049230015994,464.801947498282,541.549648591643
270.926082852905,294.13272283114,279.95969925815,285.424148454962,392.405457274643
319.716854425984,466.000558572862,318.285293875041,324.848689226078,406.506462739012
385.417373854523,446.938906572632,412.830560328867,412.996484809632,536.244805639273
857.467821448701,882.370060062909,890.23073684363,883.77143713404,935.748853368621
585.07828558029,560.868743835653,569.088492071487,569.857470505096,724.611022764402
896.189550074413,905.42983418669,914.346049942006,910.921757933465,938.927967891675
291.197091271512,291.943896525903,261.432632616934,273.005440747577,416.765178116756
278.346689165599,424.143798730136,347.992505869681,341.814631734329,470.882388069879
237.569314307096,235.580118673111,222.700007014846,223.295312608917,273.324105003491
476.946193506045,483.332551536629,466.232158634211,471.903319274299,630.319762923113
265.227406438062,313.457353637905,285.043864164589,285.043874195568,456.47908869545
267.373466437591,252.906772058468,289.157610685818,294.669940769354,372.868735220714
421.861718639859,469.538686227383,443.190735130272,470.650598149132,450.005485170065
478.418617434665,503.037579858339,483.604476353091,474.386688256685,653.040392567911
