"","participant","loo","nLL","tau","beta","lambda","errorVariance","alpha","d","k","gamma","omega","R2","acq","kernel","meanScore"
"861",20,2,79.010463481211,0.0403993457770531,0.413397026643498,NA,NA,0.928186133811965,NA,NA,NA,0.0740689196010327,0.905009996797765,"UCB","DF",77.0004423361931
"862",20,3,79.1972211079025,0.0258742161852333,0.138051504308108,NA,3.66987891193274,NA,NA,NA,NA,0.0272625956020984,0.904785468212869,"UCB","BMT",77.0004423361931
"863",20,4,75.1531037417332,0.0189000216184743,0.18781578439247,NA,3.61562865905223,NA,NA,NA,NA,0.0179597255374395,0.909647491603656,"UCB","BMT",77.0004423361931
"864",20,5,29.4161762528032,0.0175671923271722,0.15816141355755,NA,4.63020808070462,NA,NA,NA,NA,0.0189168691478105,0.964634523665138,"UCB","BMT",77.0004423361931
"865",20,1,92.7377663210947,0.412043009835404,NA,NA,NA,NA,NA,NA,NA,1.76493020977101,0.888506403687864,"GM","Sticky",77.0004423361931
"866",20,2,84.0004163703952,0.00779791310043582,NA,NA,NA,NA,NA,NA,NA,0.0330882466751701,0.899010846558186,"GM","Sticky",77.0004423361931
"867",20,3,97.1707234149247,4.8309683786551,NA,NA,NA,NA,NA,NA,NA,20.7899629799808,0.883176899341413,"GM","Sticky",77.0004423361931
"868",20,4,79.6958231849512,0.529035231645125,NA,NA,NA,NA,NA,NA,NA,2.23420965013552,0.904186025926256,"GM","Sticky",77.0004423361931
"869",20,5,46.7908734034299,0.407104417438262,NA,NA,NA,NA,NA,NA,NA,1.65410271637551,0.94374586581834,"GM","Sticky",77.0004423361931
"870",20,6,71.214434634625,0.160075571145492,NA,NA,NA,NA,NA,NA,NA,0.669618536573414,0.914382740260763,"GM","Sticky",77.0004423361931
"871",20,7,42.8693195874356,6.66255545640218,NA,NA,NA,NA,NA,NA,NA,26.9370531852119,0.948460537687436,"GM","Sticky",77.0004423361931
"872",20,8,38.9905166834983,18.3813513173633,NA,NA,NA,NA,NA,NA,NA,73.948000147752,0.953123812449182,"GM","Sticky",77.0004423361931
"873",20,9,67.037545951602,0.126164048062261,NA,NA,NA,NA,NA,NA,NA,0.525238016598758,0.919404387418548,"GM","Sticky",77.0004423361931
"874",20,2,69.2240105312996,0.0264597464324113,0.141483189276817,NA,3.41032101976481,NA,NA,NA,NA,0.0277314257754016,0.916775719413374,"UCB","BMT",77.0004423361931
"875",20,1,65.5427220466685,0.116100010032719,NA,NA,NA,NA,1,NA,NA,0.2653080230646,0.921201533280756,"GM","dNN",77.0004423361931
"876",20,2,77.6099057471649,0.101946045726688,NA,NA,NA,NA,1,NA,NA,0.195968849020783,0.906693811545588,"GM","dNN",77.0004423361931
"877",20,3,82.6228858201249,0.107369697240987,NA,NA,NA,NA,1,NA,NA,0.22091505773816,0.900666976969476,"GM","dNN",77.0004423361931
"878",20,4,74.2214123083179,0.0994411367110097,NA,NA,NA,NA,1,NA,NA,0.184250918961665,0.910767613779179,"GM","dNN",77.0004423361931
"879",20,5,34.775233938756,0.107685603555086,NA,NA,NA,NA,1,NA,NA,0.209115225157091,0.958191618709003,"GM","dNN",77.0004423361931
"880",20,6,54.3147494103448,0.108800819623366,NA,NA,NA,NA,1,NA,NA,0.224648934499643,0.934700316982141,"GM","dNN",77.0004423361931
"881",20,7,24.1674502199673,0.110727658110537,NA,NA,NA,NA,1,NA,NA,0.222243773329255,0.970944782847269,"GM","dNN",77.0004423361931
"882",20,8,18.9855417709959,0.11307766939791,NA,NA,NA,NA,1,NA,NA,0.233694388219702,0.977174710865328,"GM","dNN",77.0004423361931
"883",20,1,65.1174450611133,0.114299674117599,NA,NA,NA,NA,NA,2,NA,0.259565647994899,0.921712820779144,"GM","kNN",77.0004423361931
"884",20,2,77.7073202643395,0.10011163517472,NA,NA,NA,NA,NA,2,NA,0.191013263550251,0.906576695344889,"GM","kNN",77.0004423361931
"885",20,3,82.5958335598547,0.105556705358816,NA,NA,NA,NA,NA,2,NA,0.215730152058641,0.90069950043759,"GM","kNN",77.0004423361931
"886",20,4,72.2648203047244,0.0986086471903828,NA,NA,NA,NA,NA,2,NA,0.182670858094495,0.913119918429702,"GM","kNN",77.0004423361931
"887",20,5,35.0348265666471,0.105696113807169,NA,NA,NA,NA,NA,2,NA,0.203201069880771,0.957879524544911,"GM","kNN",77.0004423361931
"888",20,6,54.2939220032782,0.106916341749969,NA,NA,NA,NA,NA,2,NA,0.219246489246523,0.934725356646215,"GM","kNN",77.0004423361931
"889",20,7,24.0608439244974,0.108883802224711,NA,NA,NA,NA,NA,2,NA,0.217002866817585,0.971072949825437,"GM","kNN",77.0004423361931
"890",20,8,19.093730501632,0.111129671846448,NA,NA,NA,NA,NA,2,NA,0.227313430827367,0.977044641411021,"GM","kNN",77.0004423361931
"891",20,9,57.1692039593475,0.102952606859111,NA,NA,NA,NA,NA,2,NA,0.20046337413509,0.9312685607969,"GM","kNN",77.0004423361931
"892",20,6,52.2241022802733,0.0247893411198579,0.145291926095692,NA,3.63981689616798,NA,NA,NA,NA,0.0307749985230694,0.937213788854476,"UCB","BMT",77.0004423361931
"893",20,7,28.5721972504252,0.0165620711642962,0.162063474436518,NA,4.64977370385477,NA,NA,NA,NA,0.0167094207619651,0.965649193932925,"UCB","BMT",77.0004423361931
"894",20,8,21.3098320998783,0.0400147174572894,0.125144471364789,NA,0.00676215817539423,NA,NA,NA,NA,0.0966020080467871,0.974380342422774,"UCB","BMT",77.0004423361931
"895",20,9,51.025880679885,0.0256344918182876,0.142131154427481,NA,3.58900645045486,NA,NA,NA,NA,0.0295178129062258,0.938654345821782,"UCB","BMT",77.0004423361931
"896",20,1,86.0854787045039,0.00726031307797481,0.197606128141332,NA,7.23505014769689,NA,NA,NA,NA,0.00949125568609578,0.896504088983716,"UCB","BMT",77.0004423361931
"897",20,6,42.5367944243351,0.0448193112572051,0.420312785701581,NA,NA,1.03297718371418,NA,NA,NA,0.0991863031631206,0.948860314690582,"UCB","DF",77.0004423361931
"898",20,7,16.8956726134033,0.0454529721615265,0.425255984618605,NA,NA,1.01259529522235,NA,NA,NA,0.100735205635075,0.979687247423466,"UCB","DF",77.0004423361931
"899",20,8,13.272728196333,0.0448108702729302,0.420998273160742,NA,NA,0.977318115740544,NA,NA,NA,0.0992870524911071,0.984042917376736,"UCB","DF",77.0004423361931
"900",20,9,58.5336092545099,0.103980988537397,NA,NA,NA,NA,1,NA,NA,0.20273179805343,0.929628210169322,"GM","dNN",77.0004423361931
"901",22,5,75.7652484058005,0.0779064235441312,NA,NA,NA,NA,NA,2,NA,0.169596946324979,0.908911543211026,"GM","kNN",73.2666231012626
"902",22,1,34.3054158727977,0.0629030539676711,0.187749783410322,NA,NA,0.70357809335955,NA,NA,NA,0.169640073396718,0.958756455537234,"UCB","DF",73.2666231012626
"903",22,2,42.3244088685634,0.0649737508350646,0.179175078037445,NA,NA,0.998000931805451,NA,NA,NA,0.162000456828571,0.949115654347306,"UCB","DF",73.2666231012626
"904",22,4,99.5638291171973,0.0598772456122,0.188699285168144,NA,NA,1.00335869100415,NA,NA,NA,0.149441941729537,0.880299797900586,"UCB","DF",73.2666231012626
"905",22,1,31.5413701956528,0.0838959524046066,NA,NA,NA,NA,NA,4,NA,0.212759714014954,0.962079518029907,"GM","kNN",73.2666231012626
"906",22,2,42.9260569228129,0.077133203734796,NA,NA,NA,NA,NA,4,NA,0.182889959079368,0.94839232546045,"GM","kNN",73.2666231012626
"907",22,3,27.4205435426653,0.0654133110613828,0.166447468713348,NA,NA,0.817169009653482,NA,NA,NA,0.167489887621369,0.967033764843764,"UCB","DF",73.2666231012626
"908",22,4,99.2495230581959,0.0714313600319601,NA,NA,NA,NA,NA,4,NA,0.16926166186839,0.880677671061122,"GM","kNN",73.2666231012626
"909",22,1,37.8662871362132,0.00700227509956891,0.0918516010029921,NA,7.81785397556543,NA,NA,NA,NA,0.00921565010194609,0.954475412776423,"UCB","BMT",73.2666231012626
"910",22,2,36.3389696053537,0.00676073006812229,0.0844005788614708,NA,8.39550789760687,NA,NA,NA,NA,0.00735811635583011,0.956311623966118,"UCB","BMT",73.2666231012626
"911",22,3,25.7291257293887,0.0823244438122447,NA,NA,NA,NA,NA,1,NA,0.185753578029286,0.969067264919835,"GM","kNN",73.2666231012626
"912",22,4,91.2334664067696,0.00744752409050063,0.123928337543039,NA,7.08992779706229,NA,NA,NA,NA,0.00835415740391951,0.890314942043203,"UCB","BMT",73.2666231012626
"913",22,5,71.4771298891511,0.00679420592250339,0.08978638428452,NA,8.22113056424868,NA,NA,NA,NA,0.00765587048880957,0.914066915976621,"UCB","BMT",73.2666231012626
"914",22,6,9.61028843758686,0.00675447234775568,0.0922411201862944,NA,8.1900437501864,NA,NA,NA,NA,0.00871277889107118,0.988446070441317,"UCB","BMT",73.2666231012626
"915",22,1,54.4180840209414,3.69870928299274,NA,NA,NA,NA,NA,NA,NA,15.5462401163907,0.934576083373591,"GM","Sticky",73.2666231012626
"916",22,2,50.2987343165061,0.976110727514686,NA,NA,NA,NA,NA,NA,NA,4.08320788896249,0.939528554532154,"GM","Sticky",73.2666231012626
"917",22,3,46.2218689009459,4.09931013237876,NA,NA,NA,NA,NA,NA,NA,17.0659831706331,0.944429949129988,"GM","Sticky",73.2666231012626
"918",22,4,102.552690338185,0.0508243419409678,NA,NA,NA,NA,NA,NA,NA,0.224896994350838,0.876706451849399,"GM","Sticky",73.2666231012626
"919",22,5,84.4468116928289,0.0105985747757596,NA,NA,NA,NA,NA,NA,NA,0.0460381464059126,0.89847416962656,"GM","Sticky",73.2666231012626
"920",22,6,26.4754133214137,0.0496229772962629,NA,NA,NA,NA,NA,NA,NA,0.201622723417133,0.968170043746426,"GM","Sticky",73.2666231012626
"921",22,7,93.4128046214565,20.6113285268368,NA,NA,NA,NA,NA,NA,NA,90.3661817771011,0.887694841680913,"GM","Sticky",73.2666231012626
"922",22,8,50.2987342532019,0.124256708440766,NA,NA,NA,NA,NA,NA,NA,0.519783216869542,0.939528554608261,"GM","Sticky",73.2666231012626
"923",22,9,93.4128046702957,0.0169799309655309,NA,NA,NA,NA,NA,NA,NA,0.0744450571751228,0.887694841622196,"GM","Sticky",73.2666231012626
"924",22,3,29.3782985941319,0.00674338130557681,0.0893897451608227,NA,8.00338368179415,NA,NA,NA,NA,0.00782176302050109,0.964680061923742,"UCB","BMT",73.2666231012626
"925",22,1,30.6681556319243,0.0844752095589891,NA,NA,NA,NA,2,NA,NA,0.213301649038219,0.96312933663051,"GM","dNN",73.2666231012626
"926",22,2,42.752913036283,0.0776847465973906,NA,NA,NA,NA,2,NA,NA,0.182527265803875,0.948600486982498,"GM","dNN",73.2666231012626
"927",22,3,25.7291817532328,0.0823656088727338,NA,NA,NA,NA,1,NA,NA,0.185889207503221,0.9690671975654,"GM","dNN",73.2666231012626
"928",22,4,98.5537124111016,0.0725987737217037,NA,NA,NA,NA,2,NA,NA,0.170784702428884,0.881514206536089,"GM","dNN",73.2666231012626
"929",22,5,75.0852916725291,0.0788639749412763,NA,NA,NA,NA,1,NA,NA,0.17196403590985,0.909729018383617,"GM","dNN",73.2666231012626
"930",22,6,13.670204466828,0.0811046229052516,NA,NA,NA,NA,2,NA,NA,0.18603695624538,0.983565053173141,"GM","dNN",73.2666231012626
"931",22,7,74.8692505881164,0.0833279610073782,NA,NA,NA,NA,2,NA,NA,0.214075667387806,0.909988752884543,"GM","dNN",73.2666231012626
"932",22,8,33.6227035173642,0.0846998831717087,NA,NA,NA,NA,2,NA,NA,0.206273594524446,0.959577243645182,"GM","dNN",73.2666231012626
"933",22,9,77.5495900758379,0.0814663745115874,NA,NA,NA,NA,2,NA,NA,0.209385661495109,0.906766325812181,"GM","dNN",73.2666231012626
"934",22,6,7.27374665360683,0.0659800469368938,0.178876153628432,NA,NA,0.801762680236016,NA,NA,NA,0.171056763305032,0.991255168145132,"UCB","DF",73.2666231012626
"935",22,7,73.3376484595776,0.0690017325459795,0.183632148680122,NA,NA,0.886869442346727,NA,NA,NA,0.188479645249061,0.911830115214091,"UCB","DF",73.2666231012626
"936",22,8,34.6279037030411,0.067298527975514,0.175146491239885,NA,NA,0.78473641013204,NA,NA,NA,0.170639574502726,0.958368745876035,"UCB","DF",73.2666231012626
"937",22,9,74.270535553038,0.0661579675532137,0.199216416300755,NA,NA,0.787513929355103,NA,NA,NA,0.188197881476089,0.910708555561221,"UCB","DF",73.2666231012626
"938",22,6,13.538958027826,0.0809236077657676,NA,NA,NA,NA,NA,4,NA,0.187791960178779,0.983722843662043,"GM","kNN",73.2666231012626
"939",22,7,74.4842081444432,0.0832746891357655,NA,NA,NA,NA,NA,4,NA,0.216480143035176,0.910451668571225,"GM","kNN",73.2666231012626
"940",22,8,31.8131676188401,0.0855462710805061,NA,NA,NA,NA,NA,4,NA,0.211797211374807,0.961752750701108,"GM","kNN",73.2666231012626
"941",22,9,78.331707559031,0.0809257847461725,NA,NA,NA,NA,NA,4,NA,0.209166172008065,0.905826028300185,"GM","kNN",73.2666231012626
"942",22,5,72.3158728507339,0.0616665281795661,0.18782960939249,NA,NA,0.727061384874208,NA,NA,NA,0.157275913723744,0.913058540717241,"UCB","DF",73.2666231012626
"943",22,7,75.7376671072906,0.00682649285789441,0.0833509497838713,NA,8.10812081974984,NA,NA,NA,NA,0.00744506895320636,0.908944702713177,"UCB","BMT",73.2666231012626
"944",22,8,33.2468266581994,0.00680242722727277,0.0905178240960184,NA,8.27241896646746,NA,NA,NA,NA,0.00846605489760911,0.960029140045767,"UCB","BMT",73.2666231012626
"945",22,9,76.0452893677271,0.00691966022636956,0.0812246638389965,NA,8.50514709133494,NA,NA,NA,NA,0.00858043573970539,0.908574865121845,"UCB","BMT",73.2666231012626
"946",23,1,14.8277877457126,0.0503796704314126,NA,NA,NA,NA,NA,20,NA,0.210020920925606,0.982173353459922,"GM","kNN",78.1222468297401
"947",23,1,16.1502542297446,0.0482178923323327,NA,NA,NA,NA,8,NA,NA,0.203982151850337,0.98058342359471,"GM","dNN",78.1222468297401
"948",23,2,58.7299922963486,0.0303447910032105,NA,NA,NA,NA,8,NA,NA,0.135159787386567,0.929392109468842,"GM","dNN",78.1222468297401
"949",23,3,29.6635810755052,0.0456058345253916,NA,NA,NA,NA,0,NA,NA,0.0867665757518992,0.964337082239467,"GM","dNN",78.1222468297401
"950",23,4,11.0884985174608,0.0423855154988623,NA,NA,NA,NA,8,NA,NA,0.164869533748163,0.986668898481629,"GM","dNN",78.1222468297401
"951",23,1,16.877901456234,0.0278562468579661,0.161370599307994,NA,NA,0.0654585090222546,NA,NA,NA,0.113183154869073,0.979708612723732,"UCB","DF",78.1222468297401
"952",23,2,43.7580349519092,0.0369403703714192,0.14115853584115,NA,NA,0.526958923255878,NA,NA,NA,0.129398213943834,0.947392083313196,"UCB","DF",78.1222468297401
"953",23,3,27.9259557329844,0.0276343813446906,0.115994627748242,NA,NA,0.264875645469615,NA,NA,NA,0.0629477162922502,0.966426135126616,"UCB","DF",78.1222468297401
"954",23,4,4.4334810033025,0.035897694490617,0.13065882875855,NA,NA,0.418979231326983,NA,NA,NA,0.114230347070529,0.99466986578555,"UCB","DF",78.1222468297401
"955",23,5,7.9597585307733,0.0357145896966345,0.130911139811408,NA,NA,0.374884740224875,NA,NA,NA,0.114314771487685,0.990430413200816,"UCB","DF",78.1222468297401
"956",23,2,61.7956707972529,0.0306034822118161,NA,NA,NA,NA,NA,18,NA,0.131203779659328,0.92570641016033,"GM","kNN",78.1222468297401
"957",23,3,29.6652348604443,0.0456026995117044,NA,NA,NA,NA,NA,0,NA,0.0867529428954406,0.964335093983359,"GM","kNN",78.1222468297401
"958",23,4,11.2061094270952,0.0441125560013705,NA,NA,NA,NA,NA,20,NA,0.165937929322208,0.986527501251559,"GM","kNN",78.1222468297401
"959",23,9,16.5993103361595,0.0332531296601275,0.154445774244371,NA,NA,0.279879308527448,NA,NA,NA,0.108114550711727,0.980043547746538,"UCB","DF",78.1222468297401
"960",23,2,37.0211464904965,0.00818914844473638,0.0986949115688997,NA,4.76264253756389,NA,NA,NA,NA,0.0144890992912564,0.955491479625114,"UCB","BMT",78.1222468297401
"961",23,3,19.8197734743291,0.00807545722594178,0.0927737301524319,NA,3.74338079591334,NA,NA,NA,NA,0.0074424866161731,0.976171759247536,"UCB","BMT",78.1222468297401
"962",23,4,4.26655590406613,0.00783524611172312,0.0970286705466157,NA,4.52892504023509,NA,NA,NA,NA,0.0103388092250023,0.994870550796274,"UCB","BMT",78.1222468297401
"963",23,5,8.31148105419885,0.00696231370090615,0.102637606464656,NA,4.74829303437683,NA,NA,NA,NA,0.0096415356124405,0.990007556250554,"UCB","BMT",78.1222468297401
"964",23,1,21.6054194407431,13.4464641588035,NA,NA,NA,NA,NA,NA,NA,81.8761238092557,0.974024973763762,"GM","Sticky",78.1222468297401
"965",23,2,60.0702433495052,2.92230421447345,NA,NA,NA,NA,NA,NA,NA,18.6945434001941,0.927780798178896,"GM","Sticky",78.1222468297401
"966",23,3,21.6054194435176,0.880485999114999,NA,NA,NA,NA,NA,NA,NA,5.36131874979716,0.974024973760426,"GM","Sticky",78.1222468297401
"967",23,4,9.62623376251652,17.0684577372999,NA,NA,NA,NA,NA,NA,NA,102.420807463776,0.988426900240316,"GM","Sticky",78.1222468297401
"968",23,5,15.5697386553476,2.52004855018993,NA,NA,NA,NA,NA,NA,NA,15.231409036969,0.981281346044994,"GM","Sticky",78.1222468297401
"969",23,6,15.5697386633028,0.0219209524117923,NA,NA,NA,NA,NA,NA,NA,0.13249228562966,0.98128134603543,"GM","Sticky",78.1222468297401
"970",23,7,21.6054194430797,0.0771045860476724,NA,NA,NA,NA,NA,NA,NA,0.469493283852438,0.974024973760953,"GM","Sticky",78.1222468297401
"971",23,8,15.5697386753798,0.0240226738459067,NA,NA,NA,NA,NA,NA,NA,0.145195286222147,0.98128134602091,"GM","Sticky",78.1222468297401
"972",23,9,21.6054194451429,0.0122379125827909,NA,NA,NA,NA,NA,NA,NA,0.0745171985861616,0.974024973758472,"GM","Sticky",78.1222468297401
"973",23,5,9.60823056596213,0.0492156184381232,NA,NA,NA,NA,NA,20,NA,0.205934889051471,0.988448544508974,"GM","kNN",78.1222468297401
"974",23,6,12.755221863555,0.0500566427064768,NA,NA,NA,NA,NA,14,NA,0.207994472200322,0.984665087226676,"GM","kNN",78.1222468297401
"975",23,7,13.9558962040741,0.0580417118012039,NA,NA,NA,NA,NA,0,NA,0.154795856263741,0.983221581462684,"GM","kNN",78.1222468297401
"976",23,8,14.3242433329331,0.0542571567459738,NA,NA,NA,NA,NA,7,NA,0.214078537756505,0.982778737649242,"GM","kNN",78.1222468297401
"977",23,9,17.9706408100019,0.0571789333997442,NA,NA,NA,NA,NA,7,NA,0.233704206365792,0.978394871351511,"GM","kNN",78.1222468297401
"978",23,5,10.4143814836735,0.0575676250889677,NA,NA,NA,NA,3,NA,NA,0.234345571919691,0.987479352899649,"GM","dNN",78.1222468297401
"979",23,6,11.7144290887607,0.0557612732050749,NA,NA,NA,NA,3,NA,NA,0.224337401894605,0.985916376039,"GM","dNN",78.1222468297401
"980",23,7,13.9639343647561,0.0582498608340316,NA,NA,NA,NA,0,NA,NA,0.155423316608325,0.983211917617223,"GM","dNN",78.1222468297401
"981",23,8,12.7037719023548,0.0553519970590113,NA,NA,NA,NA,3,NA,NA,0.221609044813749,0.984726942729907,"GM","dNN",78.1222468297401
"982",23,9,16.6544683484511,0.0598714130973853,NA,NA,NA,NA,3,NA,NA,0.242818352286206,0.979977234254206,"GM","dNN",78.1222468297401
"983",23,6,8.59084351827494,0.0357825259986315,0.131735463453989,NA,NA,0.411148603901731,NA,NA,NA,0.115847587693817,0.98967169388261,"UCB","DF",78.1222468297401
"984",23,7,14.3646007517011,0.0337384784032506,0.145293666111388,NA,NA,0.359475391403686,NA,NA,NA,0.11283071461291,0.982730218109309,"UCB","DF",78.1222468297401
"985",23,8,9.4614469835366,0.0348512473374254,0.138852614933853,NA,NA,0.393499892034591,NA,NA,NA,0.114966821436698,0.988625014464348,"UCB","DF",78.1222468297401
"986",23,1,26.5579639380692,0.00694967639869196,0.0629463551369975,NA,5.78422792992003,NA,NA,NA,NA,0.00674319230300826,0.9680707976087,"UCB","BMT",78.1222468297401
"987",23,6,8.30397313200251,0.00689776466931264,0.100648579578662,NA,4.91227907327721,NA,NA,NA,NA,0.00967785478727798,0.990016582618987,"UCB","BMT",78.1222468297401
"988",23,7,11.178672836928,0.0080984812468998,0.0985581828230105,NA,4.72301102506771,NA,NA,NA,NA,0.013678735898974,0.986560486778703,"UCB","BMT",78.1222468297401
"989",23,8,8.30719452449427,0.00708544716889372,0.102690099428409,NA,4.77879117080852,NA,NA,NA,NA,0.0108976805372592,0.990012709713177,"UCB","BMT",78.1222468297401
"990",23,9,17.3112745322306,0.00679318392205671,0.109337731183115,NA,4.69108413912369,NA,NA,NA,NA,0.00735295813895817,0.97918759173407,"UCB","BMT",78.1222468297401
"991",24,2,24.8071728886645,0.00785631134891046,NA,NA,NA,NA,NA,NA,NA,0.0377608023186048,0.970175678912541,"GM","Sticky",71.9086794062494
"992",24,3,43.9199077083251,0.00816018360474844,NA,NA,NA,NA,NA,NA,NA,0.0399596564789754,0.947197472460749,"GM","Sticky",71.9086794062494
"993",24,4,58.763433738558,0.0150489208826906,NA,NA,NA,NA,NA,NA,NA,0.0747439986613819,0.929351904633146,"GM","Sticky",71.9086794062494
"994",24,5,34.268538067211,23.7764961524871,NA,NA,NA,NA,NA,NA,NA,115.34738632745,0.9588007917266,"GM","Sticky",71.9086794062494
"995",24,5,21.6017304374153,0.0584998110683374,NA,NA,NA,NA,NA,2,NA,0.162184563093132,0.974029408852767,"GM","kNN",71.9086794062494
"996",24,1,46.6424488028396,0.0682449313558954,NA,NA,NA,NA,1,NA,NA,0.176341105616165,0.943924308681022,"GM","dNN",71.9086794062494
"997",24,2,17.5091731731657,0.0656728207229465,NA,NA,NA,NA,1,NA,NA,0.190210574647933,0.97894966891084,"GM","dNN",71.9086794062494
"998",24,3,38.0852706089514,0.060236716573285,NA,NA,NA,NA,1,NA,NA,0.17072783715399,0.954212140801293,"GM","dNN",71.9086794062494
"999",24,1,48.8182584245595,0.0130790481918891,NA,NA,NA,NA,NA,NA,NA,0.0643486676254556,0.941308450555044,"GM","Sticky",71.9086794062494
"1000",24,1,53.7331605225437,0.0520861280304384,0.166663908032455,NA,NA,1.89870546951172,NA,NA,NA,0.137717191509296,0.93539952981903,"UCB","DF",71.9086794062494
"1001",24,2,14.6243621501373,0.0633828108560067,0.0314681524548499,NA,NA,2.47880905525063,NA,NA,NA,0.174434853999504,0.982417921041527,"UCB","DF",71.9086794062494
"1002",24,3,33.5181638362652,0.0603614928435349,0.015243469781644,NA,NA,2.28578706935673,NA,NA,NA,0.160854319510948,0.959702926044764,"UCB","DF",71.9086794062494
"1003",24,4,52.7755694414292,0.0574795864554145,0.00681424650539932,NA,NA,2.84846579941204,NA,NA,NA,0.148173509608129,0.936550789738966,"UCB","DF",71.9086794062494
"1004",24,1,45.1258269024378,0.061222295694311,NA,NA,NA,NA,NA,2,NA,0.154663421107626,0.945747661093199,"GM","kNN",71.9086794062494
"1005",24,2,14.7628048793924,0.058614478864331,NA,NA,NA,NA,NA,2,NA,0.166317680102641,0.982251478842408,"GM","kNN",71.9086794062494
"1006",24,3,32.9284524812703,0.0542052873799207,NA,NA,NA,NA,NA,2,NA,0.148275346799883,0.96041190408427,"GM","kNN",71.9086794062494
"1007",24,4,50.2197849212513,0.0512183756895778,NA,NA,NA,NA,NA,2,NA,0.140531717530642,0.939623471116334,"GM","kNN",71.9086794062494
"1008",24,9,34.6491985351772,0.060625855241295,0.0609542197172726,NA,NA,2.51392789084009,NA,NA,NA,0.171716410992566,0.958343144252102,"UCB","DF",71.9086794062494
"1009",24,2,13.8427546146883,0.00673907521136174,0.00675618729054481,NA,10.3971159245287,NA,NA,NA,NA,0.0129179024660715,0.983357605470955,"UCB","BMT",71.9086794062494
"1010",24,3,32.320671562151,0.00675054446511177,0.00683966327865718,NA,10.2946132304789,NA,NA,NA,NA,0.0130458081345587,0.96114260618257,"UCB","BMT",71.9086794062494
"1011",24,4,45.3730139936296,0.00688865064079065,0.00691297897981591,NA,10.1227433367147,NA,NA,NA,NA,0.0136454562799739,0.945450481434338,"UCB","BMT",71.9086794062494
"1012",24,5,22.6274470322959,0.00677261025413064,0.00683719655864455,NA,10.3352576811833,NA,NA,NA,NA,0.0130550209277319,0.972796245315441,"UCB","BMT",71.9086794062494
"1013",24,6,60.7882462045955,0.00697374086991288,0.00676911416520771,NA,8.61321922473273,NA,NA,NA,NA,0.0106962491153793,0.926917582213577,"UCB","BMT",71.9086794062494
"1014",24,7,41.4697065646524,0.00676408009599699,0.00677113759942065,NA,10.4266350113889,NA,NA,NA,NA,0.0135174855906274,0.950143216660046,"UCB","BMT",71.9086794062494
"1015",24,8,36.1150355475492,0.00678949249129027,0.00674217352507484,NA,10.9875669173866,NA,NA,NA,NA,0.0138043302233774,0.956580847761685,"UCB","BMT",71.9086794062494
"1016",24,9,33.0956004265901,0.00675460270913003,0.00682870835000088,NA,10.6668557460506,NA,NA,NA,NA,0.0138597884151186,0.960210951157763,"UCB","BMT",71.9086794062494
"1017",24,8,38.2918387492355,0.070853970881037,NA,NA,NA,NA,1,NA,NA,0.199628569624286,0.953963795108298,"GM","dNN",71.9086794062494
"1018",24,6,68.9112229581661,18.360773094854,NA,NA,NA,NA,NA,NA,NA,92.0674741863309,0.91715176698055,"GM","Sticky",71.9086794062494
"1019",24,7,58.7634337817532,2.91577697271192,NA,NA,NA,NA,NA,NA,NA,14.4818909370434,0.929351904581215,"GM","Sticky",71.9086794062494
"1020",24,8,48.8182584262006,0.767220093875177,NA,NA,NA,NA,NA,NA,NA,3.7747082374624,0.94130845055307,"GM","Sticky",71.9086794062494
"1021",24,9,48.8182584243674,4.41585845881386,NA,NA,NA,NA,NA,NA,NA,21.7259393794988,0.941308450555274,"GM","Sticky",71.9086794062494
"1022",24,1,46.6067197642193,0.00678989668670458,0.00704178210909293,NA,10.4510638789018,NA,NA,NA,NA,0.00895826888392941,0.943967263770049,"UCB","BMT",71.9086794062494
"1023",24,6,47.7263367274814,0.057250804519994,NA,NA,NA,NA,NA,2,NA,0.165693348115005,0.942621208902888,"GM","kNN",71.9086794062494
"1024",24,7,34.8534968528226,0.0620350744585777,NA,NA,NA,NA,NA,2,NA,0.183459119458983,0.958097527443995,"GM","kNN",71.9086794062494
"1025",24,8,37.3421650716085,0.0622990864739928,NA,NA,NA,NA,NA,2,NA,0.171289788491097,0.955105536362611,"GM","kNN",71.9086794062494
"1026",24,4,47.7059250619117,0.0611788293511056,NA,NA,NA,NA,1,NA,NA,0.176135483915598,0.942645748743466,"GM","dNN",71.9086794062494
"1027",24,5,21.7040559276714,0.0672617259838377,NA,NA,NA,NA,1,NA,NA,0.192982434187794,0.973906388454976,"GM","dNN",71.9086794062494
"1028",24,6,52.2914806668103,0.0640787253195748,NA,NA,NA,NA,1,NA,NA,0.19024413155138,0.93713278346771,"GM","dNN",71.9086794062494
"1029",24,7,35.9166488515057,0.0713109044578359,NA,NA,NA,NA,1,NA,NA,0.217858561667373,0.956819357347152,"GM","dNN",71.9086794062494
"1030",24,8,36.9185955073346,0.0623612345940811,0.0750265387544297,NA,NA,2.32287711012586,NA,NA,NA,0.170617308162843,0.955614771120819,"UCB","DF",71.9086794062494
"1031",24,9,33.6933535160486,0.0689474612295557,NA,NA,NA,NA,1,NA,NA,0.201980161133946,0.959492304976232,"GM","dNN",71.9086794062494
"1032",24,6,52.1607696682602,0.0643060193333446,0.0269540587062878,NA,NA,3.47219197175431,NA,NA,NA,0.1830922457631,0.937289930225541,"UCB","DF",71.9086794062494
