id,experimentData,task_start,task_end,reward,age,gender,processDescription
1,"{""tscollect"":[[1552939385182,1552939387871,1552939388962,1552939390073,1552939391428,1552939392042,1552939392936,1552939393079,1552939393226,1552939393379,1552939393499,1552939393684,1552939393783,1552939393941,1552939394093,1552939394241,1552939394394,1552939394552,1552939394706,1552939394860,1552939395022,1552939395171,1552939395343,1552939395502,1552939395649,1552939396045],[1552939398625,1552939400160,1552939401168,1552939402170,1552939403519,1552939404991,1552939405828,1552939406488,1552939407302,1552939407452,1552939407586,1552939407730,1552939407870,1552939408016,1552939408162,1552939408311,1552939408458,1552939408611,1552939408767,1552939408913,1552939409069,1552939409227,1552939409368,1552939409518,1552939409686,1552939409848],[1552939411360,1552939412736,1552939413738,1552939414530,1552939415870,1552939416549,1552939417399,1552939418492,1552939418988,1552939419542,1552939420416,1552939420550,1552939420687,1552939420840,1552939420976,1552939421126,1552939421276,1552939421434,1552939421584,1552939421738,1552939421891,1552939422049,1552939422194,1552939422351,1552939422511,1552939422835],[1552939423861,1552939425262,1552939425928,1552939427088,1552939428346,1552939429112,1552939429687,1552939429843,1552939429968,1552939430115,1552939430257,1552939430412,1552939430569,1552939430726,1552939430885,1552939431036,1552939431188,1552939431350,1552939431499,1552939431660,1552939431814,1552939431962,1552939432118,1552939432264,1552939432422,1552939432717],[1552939433765,1552939435092,1552939435496,1552939436318,1552939436458,1552939436605,1552939436749,1552939436901,1552939437059,1552939437220,1552939437367,1552939437523,1552939437670,1552939437827,1552939437998,1552939438142,1552939438293,1552939438451,1552939438602,1552939438761,1552939438911,1552939439065,1552939439217,1552939439367,1552939439520,1552939439953],[1552939441347,1552939442550,1552939443503,1552939444339,1552939445403,1552939446509,1552939447769,1552939448531,1552939449262,1552939449867,1552939450019,1552939450166,1552939450323,1552939450482,1552939450643,1552939450807,1552939450969,1552939451118,1552939451280,1552939451435,1552939451588,1552939451752,1552939451900,1552939452064,1552939452216,1552939452369],[1552939453589,1552939455075,1552939456254,1552939457168,1552939457311,1552939457446,1552939457600,1552939457757,1552939457909,1552939458064,1552939458212,1552939458365,1552939458523,1552939458675,1552939458829,1552939458985,1552939459144,1552939459300,1552939459451,1552939459609,1552939459771,1552939459939,1552939460094,1552939460247,1552939460403,1552939460716],[1552939461991,1552939463429,1552939464171,1552939465414,1552939466539,1552939467275,1552939467406,1552939467554,1552939467711,1552939467853,1552939468009,1552939468159,1552939468310,1552939468456,1552939468603,1552939468767,1552939468911,1552939469070,1552939469221,1552939469376,1552939469520,1552939469669,1552939469817,1552939469969,1552939470119,1552939470450],[1552939471744,1552939472773,1552939473318,1552939474500,1552939474960,1552939475736,1552939475834,1552939475986,1552939476133,1552939476291,1552939476434,1552939476597,1552939476748,1552939476901,1552939477045,1552939477197,1552939477351,1552939477495,1552939477649,1552939477817,1552939477963,1552939478097,1552939478247,1552939478387,1552939478537,1552939478726],[1552939495358,1552939497732,1552939498680,1552939499505,1552939500320,1552939500976,1552939501747,1552939502289,1552939502445,1552939502585,1552939502728,1552939502887,1552939503046,1552939503203,1552939503384,1552939503632,1552939503921,1552939504220,1552939504716,1552939505107,1552939505494,1552939565801,1552939568264,1552939568640,1552939568960,1552939569340]],""xcollect"":[[9,1,63,17,10,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],[16,44,57,38,9,21,61,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27],[27,35,25,38,45,56,14,24,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8],[22,35,44,58,63,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58],[14,58,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22],[33,57,5,24,32,64,21,15,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24],[6,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49],[57,5,19,8,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41],[28,27,19,35,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28],[23,12,55,43,63,56,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,3,64,64,64,64]],""zcollect"":[[84.32315466019482,91.79593377744796,79.76304727435577,79.5013007260176,79.37885555958533,36.04250920427199,91.18564792474103,90.34642400546583,90.74854810009067,90.67747034534415,86.65312584229889,89.14038932063748,88.68961681957863,88.85552042580872,88.81866608628548,90.36116709620192,89.99649505130368,89.3337702454631,88.69116621516748,89.28251825342805,91.85039691762259,88.7110147220056,88.57374645274886,89.90378658717069,89.41463211728424,89.83397633221718],[13.60298195785714,51.814888606272184,65.63380856726329,63.32894638812803,46.30353423214028,71.4605240567605,87.56289982697474,97.60792292929345,95.95796195351049,95.25032617655604,96.8606237295938,95.82513407662802,98.03863900843088,95.69961373763962,98.94452920654408,95.58343305303246,94.26378694491252,94.88682097775099,95.90638217066824,97.72311328377477,95.61306876938303,95.28321270447567,94.92989644357422,96.63912663950956,97.43111316571527,96.77243504925896],[63.26132122234588,52.168981768418355,51.056567395750896,55.65560515545519,52.70623011185649,15.760660096187591,52.13863449284447,60.00209425118652,70.40862257418293,78.40562269815214,78.28729197101588,78.88837122865439,79.05300143020159,76.91933904871647,80.091164140927,79.8821271578245,78.35077669775445,79.61509406983484,78.84637478491894,78.10080664581935,79.50867208550123,77.29930332497035,75.84762674527909,79.32132705885445,77.3544786746975,77.29745877845663],[9.881917021564597,43.43329097359075,19.11852708036405,86.48362603522334,52.02576535800758,69.38241106470072,85.97576722884942,86.70479221019998,85.18600062967096,83.15398654050774,86.26287775728969,86.03816101729002,86.11810208951461,83.33550339807319,84.85251388588699,83.35446067530637,84.41844964918175,84.97666097860271,83.43495608767839,84.19420565063614,85.58855733082015,85.3718609026877,85.39395457223883,84.84468828241177,85.9899851238535,85.15831526842037],[84.56108241219505,30.228507980097312,98.17797447537227,100.21710838051838,100.15797465805953,100.90343808218623,99.74442650519774,100.82830631335695,100.21542401476529,99.22715349582899,99.89273841484668,96.74834369398296,98.91033862494236,100.27110807617578,98.14698467865563,100.46222647585672,99.03972377471217,101.13459534963111,98.47522407514136,102.28582641552813,98.83154702344459,100.12513160557917,99.68624502957694,100.71176598984306,99.43744048483397,98.68788032192496],[35.184724755042204,-0.08045669951759549,34.90430797730781,64.90146887140828,12.748721136969756,32.91751282598997,64.11354957928279,48.2901472347152,54.67823043541637,65.48866258055281,66.357241132701,64.96231670173023,65.90500534566895,63.12016748398036,65.87726506851115,66.93146895343801,64.52687083271066,64.41328478460721,66.29032589462471,65.24440840186202,63.967255156414474,64.83121584301206,65.70027780237398,66.31394770735226,64.49279665881296,67.29434142684009],[8.9837557781421,48.9064036895054,100.60811675675684,100.12530544211393,100.90947497629594,103.02216591850969,100.8553512806546,99.14527861299334,100.81779659832797,101.41720399421251,102.19960822920251,98.87775423490443,99.65091681196328,100.3549905481548,99.91772042560105,100.98204456640516,98.30964649540793,100.5856488291174,101.81358792500045,100.30489256693615,99.4836279935928,99.84024095639168,100.67972654051891,101.48597961078531,99.53176293586513,101.0555526471532],[57.73768505477916,64.49167011330002,36.49655718613587,58.62653415984718,94.1778742347595,95.85814647483338,94.98759180581987,91.83167023172119,93.19708403636056,93.63680303491276,93.25040371303663,92.85403160832162,93.7103657189915,93.75946978543614,92.58335562404174,93.63107910196427,92.38310274654499,93.56212855097444,92.47595327678056,93.93081614468858,92.8414226368988,93.14457033164544,92.72669157286829,93.68862239464836,94.22995306083848,93.08943414928392],[84.56549033731612,74.26870463561835,74.55766022315,46.107241565520795,59.73437114748229,84.68794416055319,83.1909672978316,85.55706128606327,84.55689136103757,83.10133982754945,84.36922669458691,84.24640734709337,84.24991211446152,83.88695412305476,84.15011993947756,83.94823560669295,86.75443072792696,83.10520101782846,83.43445479215275,85.24235127210986,82.547343566873,83.98642913948191,85.26723570458967,84.59890487078718,84.67243410959702,86.51644152126634],[38.75960627100295,35.58554146937917,63.66288924263893,44.294475256880794,65.3410006606266,80.9605183797344,97.96489968274959,98.87800216376067,96.403393958531,96.96560396577382,98.50041591978486,98.28483505596493,99.20008482405537,98.48271699107535,98.34038130812228,97.74023566625293,97.75877909687246,97.0140928782128,96.65927270934664,99.40974131103387,96.90297145563972,44.215729102682,98.78753106770483,98.68918461140983,98.92347342863219,100.3369102567112]],""zscaledcollect"":[[74.28195398842846,79.8676676720318,70.87338887174067,70.67773993661922,70.58621526676075,38.193390718344716,79.41149440839229,78.78419572125729,79.0847733273405,79.03164450056028,76.02354860939514,77.88271524976943,77.54577418837191,77.6697829445439,77.6422352564154,78.79521580928224,78.52263266461084,78.02726260771989,77.54693232244843,77.98895303791592,79.90837749398052,77.56176858008499,77.45916401518602,78.45333542879425,78.08770481493974,78.40115402610172],[15.184227844733044,46.06253624749267,57.22934025637437,55.366825364143864,41.60891655122447,61.93779721758425,74.94981804199979,83.06700842771188,81.73370662909939,81.16187973863114,82.46313028654045,81.62637097101253,83.41506182499465,81.52494039405222,84.14709430831844,81.43105701255149,80.36467631912123,80.86813816383918,81.69202599649958,83.16009154244425,81.45500506616811,81.18845471068741,80.90294662107007,82.28414273899762,82.92413185108305,82.39186670647189],[64.94108100010118,55.865530537796836,54.95537332379619,58.718222399917885,56.305097364246215,26.07690371506257,55.84070094869092,62.27444075097079,70.78887301524057,77.33187311666994,77.2350570671948,77.72684918708086,77.8615466247104,76.11582285804074,78.71095247894027,78.53992222003822,77.28699911634456,78.32144060259213,77.69248846038822,77.08247816476128,78.23436806995555,76.42670272043028,75.23896733704652,78.08108577542637,76.47184618838887,76.42519354600996],[16.90815768343913,43.00367075723725,24.092187729172032,76.48726469406259,49.68670638956145,63.186319716989445,76.09226340021621,76.65928283015555,75.47800048974408,73.89754508706157,76.31557158900308,76.14079190233669,76.2029682918447,74.03872486516804,75.21862191124544,74.05346941412718,74.88101639380803,75.31518076113544,74.1160769570832,74.70660439493922,75.79110014619346,75.62255847986822,75.63974244507465,75.21253533076471,76.10332176299717,75.45646743099361],[74.68005566225665,31.32375889320896,85.54606043994353,87.17324810162577,87.12606058572428,87.72092533831022,86.7960575142487,87.66097170459797,87.1719040117824,86.38328410273222,86.91440742194835,84.40524395782478,86.13047223606512,87.21633876785744,85.52133120822015,87.36884738982506,86.23371897174002,87.90538416788745,85.78325961551684,88.82404330128003,86.06759812981942,87.09985249334096,86.74962987208664,87.56797488078385,86.5510888717362,85.95295500436437],[38.933419503972644,11.148731085228562,38.7124850730304,62.346611838079255,21.256568168521625,37.14713131744665,61.7258269412531,49.25890388189683,54.29193913093411,62.80924930589009,63.49358392273413,62.394552552878366,63.137276939011905,60.94316226010574,63.1154209630694,63.94600584210268,62.05147398940839,61.96198195150872,63.440862826067956,62.61680661964886,61.61056466869019,62.291260967221625,62.975976450355255,63.45947395124723,62.02462767057991,64.23190536660128],[11.935383807274945,46.6156638110855,91.52826304122311,91.10885119213937,91.79004896930758,93.62531584840235,91.74303242561915,90.25751475472148,91.7104091662243,92.23110650002299,92.9107707849638,90.02511984042204,90.69675601847315,91.30837562769003,90.92852481415848,91.85308921930145,89.53161210712204,91.50874544751613,92.57544001565695,91.26485616925767,90.55143441867658,90.86121941666349,91.59046952004674,92.29085097502562,90.59324861095355,91.91694472378965],[58.129310598161574,63.382410088122235,41.60843336699456,58.82063767988114,86.4716799603685,87.77855836931485,87.10146029341546,84.64685462467203,85.70884313939155,86.05084680493215,85.75031399902849,85.44202458425015,86.10806222588228,86.14625427756144,85.23149881869914,86.04639485708333,85.07574658064611,85.9927666507579,85.14796365971822,86.27952366809112,85.43221760647684,85.66799914683534,85.34298233445311,86.09115075139317,86.51218571398549,85.62511544944304],[73.52766895944737,65.20703404898453,65.44053351365656,42.45029621456226,53.46211809897559,73.62662154388136,72.41694327097504,74.32893841298042,73.52072029174754,72.3445170323632,73.36907207643387,73.26982411886333,73.27265625411032,72.97935686711496,73.19201611270914,73.0288772579337,75.2965096791329,72.34763718612402,72.61370084214363,74.07462729059382,71.89684328636201,73.05974071877327,74.09473592290074,73.5546706026563,73.61408816937133,75.10419516870007],[42.13140298393164,39.59856339475711,62.003719698671475,46.5481166191271,63.342818708984865,75.80687830302037,89.3760310599719,90.10466839330397,88.12998103761565,88.57861326561749,89.8033621986162,89.63133302445686,90.36168384949873,89.78923881106013,89.67565781153192,89.19675371347456,89.21155099649418,88.6173064381698,88.33416711149883,90.52898549062299,88.52863378783371,46.485278778907855,90.03247428635032,89.953995801024,90.14095354406004,91.26884757858772]],""bonusCollect"":{""bonusStimuli"":[{""x"":21,""givenValue"":27,""howCertain"":10,""ts"":1552939523421},{""x"":31,""givenValue"":14,""howCertain"":11,""ts"":1552939528167},{""x"":60,""givenValue"":65,""howCertain"":9,""ts"":1552939531907},{""x"":41,""givenValue"":46,""howCertain"":8,""ts"":1552939535359},{""x"":59,""givenValue"":65,""howCertain"":10,""ts"":1552939539770},{""x"":38,""givenValue"":28,""howCertain"":10,""ts"":1552939543114},{""x"":24,""givenValue"":54,""howCertain"":9,""ts"":1552939547422},{""x"":61,""givenValue"":59,""howCertain"":9,""ts"":1552939552065},{""x"":52,""givenValue"":36,""howCertain"":9,""ts"":1552939556564},{""x"":3,""givenValue"":59,""howCertain"":11,""ts"":1552939560355}]},""minList"":[15,15,7,8,10,12,5,14,10,8,12,5,14,6,12,14,11,12,5,7,12,11,11,7,6,11,10,9,5,9,11,8,14,13,14,15,10,7,9,8],""maxList"":[93,95,90,87,94,86,85,95,87,87,90,91,91,86,91,89,86,86,92,93,94,92,93,93,93,94,92,91,87,87,86,87,95,89,90,87,90,88,93,91],""envOrder"":[39,37,2,36,7,25,9,18,14,21,15,12,0,24,32,23,3,6,26,31,1,33,34,19,17,13,11,28,20,16,4,30,8,22,27,5,38,29,35,10],""comprehensionQuestionTries"":1}",3/18/19 21:03,3/18/19 21:06,2.54,37,1,I wanted to head towards the outer areas to try to find the hotspots.
